publishedAt,authorDisplayName,textDisplay,likeCount
2023-11-01T08:57:57Z,deyul Ose,"Lho knp dicopot? Kalau benar menyayangkan. Tapi ojo brutal2, kan suka ganggu yg lain jg kan??",0
2023-11-01T08:57:51Z,Abdullah Firdoz,"Sombong sekali orang ini, moga banteng kalah",0
2023-11-01T08:56:39Z,Bojone Yani,"Hhhhhhhhh... Banteng jgn di ganggu... Klu di ganggu brutal, <br><br><br>Udah gaya&quot; Sok pendekar nie.... Tp gk seru klu gerombolan... Gkgkgkkgkgkgkg",0
2023-11-01T08:55:17Z,Js Mobile,Sombong banget partai PDIP,0
2023-11-01T08:53:54Z,INDRAS HIDETORA Official,🔥🤟🔥,0
2023-11-01T08:52:57Z,POETRA BANANA,Gw mau idup tenang haha,0
2023-11-01T08:51:51Z,bina?,Nggak ada cengengnya tapi kejam dan brutal nggak ada nurani,0
2023-11-01T08:51:36Z,Cecep Saepuloh,Sop duream enal nih kayanya,0
2023-11-01T08:51:04Z,bina?,Mantap berarti rakyat Bali dah sadar,0
2023-11-01T08:50:46Z,martin Mehan,Mau di copot juga di bali tetap kandang BANTENG,0
2023-11-01T08:50:41Z,Bapak Subarno,Biar rame sama sama pemguasa pemerintah,0
2023-11-01T08:49:23Z,Jainer Laluyan,Lah itu ada juga baliho Prabowo di cabut di video.. gmn sih ??,0
2023-11-01T08:49:15Z,Rambu Rambu,Mantap bravo Banteng.God bless us all.,11
2023-11-01T08:48:09Z,Emotion Less,Banteng CENGENG kyak Bocil🤣,0
2023-11-01T08:45:58Z,Andri Marza,Hahahaha ini Partai Play Victim Padahal yg dicopot bukan cuma baliho PDIP itu jelas baliho Prabowo juga di copot.. partai2 lain juga di copot tpi yg ribut cuma banteng 😂😂😂,0
2023-11-01T08:45:11Z,Yeyeka_ 27,Justru menambah simpatik untuk PDI,6
